Ano;Mês;Clientela;Qte Benefícios Concedidos;Evolução Mensal (AnoMes);Vlr Benefícios Concedidos (R$);Grupo/Principais Espécies;Vlr Benef Concedidos (Mil R$)
1997;Fevereiro;Urbana;1;199702;307,3;EPU - Pensões Mensais Vitalícias          ;0,3
1997;Fevereiro;Urbana;95;199702;21268,8;Pensões Mensais Vitalícias                ;21,3
1997;Fevereiro;Urbana;46;199702;10304;Pensões Mensais Vitalícias                ;10,3
1997;Fevereiro;Urbana;0;199702;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Março    ;Urbana;0;199703;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Março    ;Urbana;114;199703;25536;Pensões Mensais Vitalícias                ;25,5
1997;Março    ;Urbana;45;199703;10068,8;Pensões Mensais Vitalícias                ;10,1
1997;Março    ;Urbana;0;199703;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Abril    ;Urbana;0;199704;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Abril    ;Urbana;158;199704;35392;Pensões Mensais Vitalícias                ;35,4
1997;Abril    ;Urbana;48;199704;10752;Pensões Mensais Vitalícias                ;10,8
1997;Abril    ;Urbana;0;199704;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Maio     ;Urbana;0;199705;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Maio     ;Urbana;194;199705;45360;Pensões Mensais Vitalícias                ;45,4
1997;Maio     ;Urbana;58;199705;13568;Pensões Mensais Vitalícias                ;13,6
1997;Maio     ;Urbana;16;199705;1880;EPU - Pensões Mensais Vitalícias          ;1,9
1997;Junho    ;Urbana;1;199706;114;EPU - Pensões Mensais Vitalícias          ;0,1
1997;Junho    ;Urbana;197;199706;47280;Pensões Mensais Vitalícias                ;47,3
1997;Junho    ;Urbana;58;199706;13920;Pensões Mensais Vitalícias                ;13,9
1997;Junho    ;Urbana;3;199706;360;EPU - Pensões Mensais Vitalícias          ;0,4
1997;Julho    ;Urbana;0;199707;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Julho    ;Urbana;325;199707;78000;Pensões Mensais Vitalícias                ;78
1997;Julho    ;Urbana;80;199707;19200;Pensões Mensais Vitalícias                ;19,2
1997;Julho    ;Urbana;7;199707;840;EPU - Pensões Mensais Vitalícias          ;0,8
1997;Agosto   ;Urbana;1;199708;548,9;EPU - Pensões Mensais Vitalícias          ;0,6
1997;Agosto   ;Urbana;184;199708;44160;Pensões Mensais Vitalícias                ;44,2
1997;Agosto   ;Urbana;55;199708;13200;Pensões Mensais Vitalícias                ;13,2
1997;Agosto   ;Urbana;3;199708;360;EPU - Pensões Mensais Vitalícias          ;0,4
1997;Setembro ;Urbana;1;199709;676,2;EPU - Pensões Mensais Vitalícias          ;0,7
1997;Setembro ;Urbana;296;199709;71040;Pensões Mensais Vitalícias                ;71
1997;Setembro ;Urbana;69;199709;16560;Pensões Mensais Vitalícias                ;16,6
1997;Setembro ;Urbana;1;199709;120;EPU - Pensões Mensais Vitalícias          ;0,1
1997;Outubro  ;Urbana;2;199710;458;EPU - Pensões Mensais Vitalícias          ;0,5
1997;Outubro  ;Urbana;100;199710;24000;Pensões Mensais Vitalícias                ;24
1997;Outubro  ;Urbana;38;199710;9120;Pensões Mensais Vitalícias                ;9,1
1997;Outubro  ;Urbana;12;199710;1440;EPU - Pensões Mensais Vitalícias          ;1,4
1997;Novembro ;Urbana;0;199711;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Novembro ;Urbana;37;199711;8880;Pensões Mensais Vitalícias                ;8,9
1997;Novembro ;Urbana;41;199711;9840;Pensões Mensais Vitalícias                ;9,8
1997;Novembro ;Urbana;1;199711;120;EPU - Pensões Mensais Vitalícias          ;0,1
1997;Dezembro ;Urbana;0;199712;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Dezembro ;Urbana;333;199712;79920;Pensões Mensais Vitalícias                ;79,9
1997;Dezembro ;Urbana;56;199712;13440;Pensões Mensais Vitalícias                ;13,4
1997;Dezembro ;Urbana;10;199712;1200;EPU - Pensões Mensais Vitalícias          ;1,2
1998;Janeiro  ;Urbana;0;199801;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Janeiro  ;Urbana;166;199801;39840;Pensões Mensais Vitalícias                ;39,8
1998;Janeiro  ;Urbana;61;199801;14640;Pensões Mensais Vitalícias                ;14,6
1998;Janeiro  ;Urbana;4;199801;480;EPU - Pensões Mensais Vitalícias          ;0,5
1998;Fevereiro;Urbana;2;199802;563,4;EPU - Pensões Mensais Vitalícias          ;0,6
1998;Fevereiro;Urbana;108;199802;25920;Pensões Mensais Vitalícias                ;25,9
1998;Fevereiro;Urbana;31;199802;7440;Pensões Mensais Vitalícias                ;7,4
1998;Fevereiro;Urbana;2;199802;240;EPU - Pensões Mensais Vitalícias          ;0,2
1998;Março    ;Urbana;0;199803;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Março    ;Urbana;123;199803;29400;Pensões Mensais Vitalícias                ;29,4
1998;Março    ;Urbana;42;199803;10080;Pensões Mensais Vitalícias                ;10,1
1998;Março    ;Urbana;3;199803;360;EPU - Pensões Mensais Vitalícias          ;0,4
1998;Abril    ;Urbana;4;199804;2233,7;EPU - Pensões Mensais Vitalícias          ;2,2
1998;Abril    ;Urbana;142;199804;34080;Pensões Mensais Vitalícias                ;34,1
1998;Abril    ;Urbana;54;199804;12960;Pensões Mensais Vitalícias                ;13
1998;Abril    ;Urbana;2;199804;240;EPU - Pensões Mensais Vitalícias          ;0,2
1998;Maio     ;Urbana;1;199805;491,1;EPU - Pensões Mensais Vitalícias          ;0,5
1998;Maio     ;Urbana;108;199805;27680;Pensões Mensais Vitalícias                ;27,7
1998;Maio     ;Urbana;54;199805;13880;Pensões Mensais Vitalícias                ;13,9
1998;Maio     ;Urbana;1;199805;130;EPU - Pensões Mensais Vitalícias          ;0,1
1998;Junho    ;Urbana;4;199806;1839,9;EPU - Pensões Mensais Vitalícias          ;1,8
1998;Junho    ;Urbana;62;199806;16120;Pensões Mensais Vitalícias                ;16,1
1998;Junho    ;Urbana;31;199806;8060;Pensões Mensais Vitalícias                ;8,1
1998;Junho    ;Urbana;0;199806;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Julho    ;Urbana;4;199807;3683,9;EPU - Pensões Mensais Vitalícias          ;3,7
1998;Julho    ;Urbana;93;199807;24180;Pensões Mensais Vitalícias                ;24,2
1998;Julho    ;Urbana;66;199807;17160;Pensões Mensais Vitalícias                ;17,2
1998;Julho    ;Urbana;0;199807;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Agosto   ;Urbana;3;199808;1818,7;EPU - Pensões Mensais Vitalícias          ;1,8
1998;Agosto   ;Urbana;104;199808;27040;Pensões Mensais Vitalícias                ;27
1998;Agosto   ;Urbana;63;199808;16380;Pensões Mensais Vitalícias                ;16,4
1998;Agosto   ;Urbana;1;199808;130;EPU - Pensões Mensais Vitalícias          ;0,1
1998;Setembro ;Urbana;4;199809;1659,7;EPU - Pensões Mensais Vitalícias          ;1,7
1998;Setembro ;Urbana;116;199809;30160;Pensões Mensais Vitalícias                ;30,2
1998;Setembro ;Urbana;47;199809;12220;Pensões Mensais Vitalícias                ;12,2
1998;Setembro ;Urbana;0;199809;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Outubro  ;Urbana;8;199810;2569,6;EPU - Pensões Mensais Vitalícias          ;2,6
1998;Outubro  ;Urbana;31;199810;8060;Pensões Mensais Vitalícias                ;8,1
1998;Outubro  ;Urbana;37;199810;9620;Pensões Mensais Vitalícias                ;9,6
1998;Outubro  ;Urbana;0;199810;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Novembro ;Urbana;1;199811;594;EPU - Pensões Mensais Vitalícias          ;0,6
1998;Novembro ;Urbana;12;199811;3120;Pensões Mensais Vitalícias                ;3,1
1998;Novembro ;Urbana;24;199811;6240;Pensões Mensais Vitalícias                ;6,2
1998;Novembro ;Urbana;0;199811;0;EPU - Pensões Mensais Vitalícias          ;0
1998;Dezembro ;Urbana;1;199812;982,4;EPU - Pensões Mensais Vitalícias          ;1
1998;Dezembro ;Urbana;26;199812;6760;Pensões Mensais Vitalícias                ;6,8
1998;Dezembro ;Urbana;30;199812;7800;Pensões Mensais Vitalícias                ;7,8
1998;Dezembro ;Urbana;0;199812;0;EPU - Pensões Mensais Vitalícias          ;0
1997;Janeiro  ;Urbana;258;199701;28784;Rmv Invalidez                             ;28,8
1997;Janeiro  ;Urbana;90;199701;9296;Rmv Idade                                 ;9,3
1997;Janeiro  ;Rural ;58;199701;6440;Rmv Invalidez                             ;6,4
1997;Janeiro  ;Rural ;30;199701;3360;Rmv Idade                                 ;3,4
1997;Fevereiro;Urbana;243;199702;26936;Rmv Invalidez                             ;26,9
1997;Fevereiro;Urbana;78;199702;8736;Rmv Idade                                 ;8,7
1997;Fevereiro;Rural ;45;199702;5040;Rmv Invalidez                             ;5
1997;Fevereiro;Rural ;31;199702;3472;Rmv Idade                                 ;3,5
1997;Março    ;Urbana;316;199703;35112;Rmv Invalidez                             ;35,1
1997;Março    ;Urbana;103;199703;11536;Rmv Idade                                 ;11,5
1997;Março    ;Rural ;89;199703;9968;Rmv Invalidez                             ;10
1997;Março    ;Rural ;42;199703;4704;Rmv Idade                                 ;4,7
1997;Abril    ;Urbana;252;199704;28056;Rmv Invalidez                             ;28,1
1997;Abril    ;Urbana;121;199704;13552;Rmv Idade                                 ;13,6
1997;Abril    ;Rural ;69;199704;7728;Rmv Invalidez                             ;7,7
1997;Abril    ;Rural ;45;199704;5040;Rmv Idade                                 ;5
1997;Maio     ;Urbana;221;199705;25920;Rmv Invalidez                             ;25,9
1997;Maio     ;Urbana;83;199705;9736;Rmv Idade                                 ;9,7
1997;Maio     ;Rural ;57;199705;6616;Rmv Invalidez                             ;6,6
1997;Maio     ;Rural ;35;199705;4120;Rmv Idade                                 ;4,1
1997;Junho    ;Urbana;201;199706;24120;Rmv Invalidez                             ;24,1
1997;Junho    ;Urbana;77;199706;9240;Rmv Idade                                 ;9,2
1997;Junho    ;Rural ;60;199706;7200;Rmv Invalidez                             ;7,2
1997;Junho    ;Rural ;22;199706;2640;Rmv Idade                                 ;2,6
1997;Julho    ;Urbana;264;199707;31380;Rmv Invalidez                             ;31,4
1997;Julho    ;Urbana;94;199707;10980;Rmv Idade                                 ;11
1997;Julho    ;Rural ;74;199707;8820;Rmv Invalidez                             ;8,8
1997;Julho    ;Rural ;29;199707;3480;Rmv Idade                                 ;3,5
1997;Agosto   ;Urbana;213;199708;24780;Rmv Invalidez                             ;24,8
1997;Agosto   ;Urbana;91;199708;10080;Rmv Idade                                 ;10,1
1997;Agosto   ;Rural ;28;199708;3360;Rmv Invalidez                             ;3,4
1997;Agosto   ;Rural ;35;199708;4200;Rmv Idade                                 ;4,2
1997;Setembro ;Urbana;241;199709;28680;Rmv Invalidez                             ;28,7
1997;Setembro ;Urbana;83;199709;9480;Rmv Idade                                 ;9,5
1997;Setembro ;Rural ;55;199709;6540;Rmv Invalidez                             ;6,5
1997;Setembro ;Rural ;21;199709;2460;Rmv Idade                                 ;2,5
1997;Outubro  ;Urbana;181;199710;21660;Rmv Invalidez                             ;21,7
1997;Outubro  ;Urbana;74;199710;8760;Rmv Idade                                 ;8,8
1997;Outubro  ;Rural ;55;199710;6540;Rmv Invalidez                             ;6,5
1997;Outubro  ;Rural ;16;199710;1920;Rmv Idade                                 ;1,9
1997;Novembro ;Urbana;220;199711;26220;Rmv Invalidez                             ;26,2
1997;Novembro ;Urbana;77;199711;9060;Rmv Idade                                 ;9,1
1997;Novembro ;Rural ;44;199711;5280;Rmv Invalidez                             ;5,3
1997;Novembro ;Rural ;9;199711;1080;Rmv Idade                                 ;1,1
1997;Dezembro ;Urbana;175;199712;20880;Rmv Invalidez                             ;20,9
1997;Dezembro ;Urbana;56;199712;6660;Rmv Idade                                 ;6,7
1997;Dezembro ;Rural ;35;199712;4200;Rmv Invalidez                             ;4,2
1997;Dezembro ;Rural ;10;199712;1200;Rmv Idade                                 ;1,2
1998;Janeiro  ;Urbana;105;199801;12480;Rmv Invalidez                             ;12,5
1998;Janeiro  ;Urbana;34;199801;4080;Rmv Idade                                 ;4,1
1998;Janeiro  ;Rural ;22;199801;2580;Rmv Invalidez                             ;2,6
1998;Janeiro  ;Rural ;14;199801;1680;Rmv Idade                                 ;1,7
1998;Fevereiro;Urbana;143;199802;17100;Rmv Invalidez                             ;17,1
1998;Fevereiro;Urbana;33;199802;3960;Rmv Idade                                 ;4
1998;Fevereiro;Rural ;31;199802;3720;Rmv Invalidez                             ;3,7
1998;Fevereiro;Rural ;8;199802;960;Rmv Idade                                 ;1
1998;Março    ;Urbana;145;199803;17340;Rmv Invalidez                             ;17,3
1998;Março    ;Urbana;44;199803;5280;Rmv Idade                                 ;5,3
1998;Março    ;Rural ;25;199803;3000;Rmv Invalidez                             ;3
1998;Março    ;Rural ;7;199803;840;Rmv Idade                                 ;0,8
1998;Abril    ;Urbana;149;199804;17460;Rmv Invalidez                             ;17,5
1998;Abril    ;Urbana;38;199804;4500;Rmv Idade                                 ;4,5
1998;Abril    ;Rural ;34;199804;4080;Rmv Invalidez                             ;4,1
1998;Abril    ;Rural ;16;199804;1920;Rmv Idade                                 ;1,9
1998;Maio     ;Urbana;237;199805;29820;Rmv Invalidez                             ;29,8
1998;Maio     ;Urbana;46;199805;5850;Rmv Idade                                 ;5,8
1998;Maio     ;Rural ;41;199805;5240;Rmv Invalidez                             ;5,2
1998;Maio     ;Rural ;11;199805;1400;Rmv Idade                                 ;1,4
1998;Junho    ;Urbana;183;199806;23725;Rmv Invalidez                             ;23,7
1998;Junho    ;Urbana;39;199806;4940;Rmv Idade                                 ;4,9
1998;Junho    ;Rural ;64;199806;8320;Rmv Invalidez                             ;8,3
1998;Junho    ;Rural ;10;199806;1300;Rmv Idade                                 ;1,3
1998;Julho    ;Urbana;124;199807;15925;Rmv Invalidez                             ;15,9
1998;Julho    ;Urbana;39;199807;5070;Rmv Idade                                 ;5,1
1998;Julho    ;Rural ;32;199807;4160;Rmv Invalidez                             ;4,2
1998;Julho    ;Rural ;16;199807;2015;Rmv Idade                                 ;2
1998;Agosto   ;Urbana;155;199808;19695;Rmv Invalidez                             ;19,7
1998;Agosto   ;Urbana;46;199808;5655;Rmv Idade                                 ;5,7
1998;Agosto   ;Rural ;30;199808;3835;Rmv Invalidez                             ;3,8
1998;Agosto   ;Rural ;14;199808;1820;Rmv Idade                                 ;1,8
1998;Setembro ;Urbana;150;199809;19370;Rmv Invalidez                             ;19,4
1998;Setembro ;Urbana;30;199809;3900;Rmv Idade                                 ;3,9
1998;Setembro ;Rural ;42;199809;5460;Rmv Invalidez                             ;5,5
1998;Setembro ;Rural ;9;199809;1170;Rmv Idade                                 ;1,2
1998;Outubro  ;Urbana;147;199810;18915;Rmv Invalidez                             ;18,9
